Profile URL,Post ID,Reel URL,Likes,Comments,Replies,Raw Replies,Video Length (seconds),Post Time (EST),Month,Day of Month,Year,Cumulative Date,Day of Week,Profile URL,Reel Number,View Count,Profile URL,Followers
https://www.instagram.com/brunowonn/reels/,DCo72LlJRBO,https://www.instagram.com/brunowonn/reel/DCo72LlJRBO/,20603,66,38,104,15.233333,11:11:49,November,21,2024,2024-11-21,Thursday,https://www.instagram.com/brunowonn/reels/,10,370000,https://www.instagram.com/brunowonn/reels/,336209
https://www.instagram.com/brunowonn/reels/,DCmRqQwJ8nU,https://www.instagram.com/brunowonn/reel/DCmRqQwJ8nU/,3551,68,6,74,62.69102,11:55:08,November,20,2024,2024-11-20,Wednesday,https://www.instagram.com/brunowonn/reels/,11,73600,https://www.instagram.com/brunowonn/reels/,336209
https://www.instagram.com/brunowonn/reels/,DCjlzjapRFn,https://www.instagram.com/brunowonn/reel/DCjlzjapRFn/,232264,63,130,193,13.533381,9:21:55,November,19,2024,2024-11-19,Tuesday,https://www.instagram.com/brunowonn/reels/,12,4000000,https://www.instagram.com/brunowonn/reels/,336209
https://www.instagram.com/tropkillaz/reels/,CxI8qwwrUCx,https://www.instagram.com/tropkillaz/reel/CxI8qwwrUCx/,7233,78,1,79,90.138458,13:10:07,September,13,2023,2023-09-13,Wednesday,https://www.instagram.com/tropkillaz/reels/,1,350000,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,Cu4sVDRAJI5,https://www.instagram.com/tropkillaz/reel/Cu4sVDRAJI5/,1420,65,0,65,199.2666667,16:23:33,July,27,2023,2023-07-27,Thursday,https://www.instagram.com/tropkillaz/reels/,2,21400,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,Cs_YrkEAKVY,https://www.instagram.com/tropkillaz/reel/Cs_YrkEAKVY/,1646,66,2,68,15.04653,10:07:43,June,2,2023,2023-06-02,Friday,https://www.instagram.com/tropkillaz/reels/,3,124000,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,DC8IPbbuPQK,https://www.instagram.com/tropkillaz/reel/DC8IPbbuPQK/,17273,61,0,61,20.198503,22:04:47,November,28,2024,2024-11-28,Thursday,https://www.instagram.com/tropkillaz/reels/,4,213000,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,DBhEBOmPsaX,https://www.instagram.com/tropkillaz/reel/DBhEBOmPsaX/,227,69,0,69,36.8,14:28:46,October,24,2024,2024-10-24,Thursday,https://www.instagram.com/tropkillaz/reels/,5,9597,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,C_mCh0hPmL6,https://www.instagram.com/tropkillaz/reel/C_mCh0hPmL6/,9253,65,2,67,72.17241379,19:38:32,September,6,2024,2024-09-06,Friday,https://www.instagram.com/tropkillaz/reels/,6,28300,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,C8pMDgTPhbC,https://www.instagram.com/tropkillaz/reel/C8pMDgTPhbC/,2279,62,2,64,29.5,7:54:21,June,28,2024,2024-06-28,Friday,https://www.instagram.com/tropkillaz/reels/,7,95200,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,C71bUNYNopU,https://www.instagram.com/tropkillaz/reel/C71bUNYNopU/,1134,61,9,70,14.733333,8:59:25,June,5,2024,2024-06-05,Wednesday,https://www.instagram.com/tropkillaz/reels/,8,61800,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,C6wiMV7O9VI,https://www.instagram.com/tropkillaz/reel/C6wiMV7O9VI/,,58,0,58,86.70043,15:02:38,May,9,2024,2024-05-09,Thursday,https://www.instagram.com/tropkillaz/reels/,9,8747,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,C2iFi5tJs7r,https://www.instagram.com/tropkillaz/reel/C2iFi5tJs7r/,614,58,0,58,70.63333333,13:07:30,January,25,2024,2024-01-25,Thursday,https://www.instagram.com/tropkillaz/reels/,10,13000,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,C1dRi1Yr89Y,https://www.instagram.com/tropkillaz/reel/C1dRi1Yr89Y/,236,46,0,46,54.46666667,19:49:54,December,29,2023,2023-12-29,Friday,https://www.instagram.com/tropkillaz/reels/,11,20100,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/tropkillaz/reels/,C1aoQm_L_jH,https://www.instagram.com/tropkillaz/reel/C1aoQm_L_jH/,206,73,0,73,51.5,19:03:15,December,28,2023,2023-12-28,Thursday,https://www.instagram.com/tropkillaz/reels/,12,11900,https://www.instagram.com/tropkillaz/reels/,152114
https://www.instagram.com/_mikefly/reels/,Czw_2kHvu9K,https://www.instagram.com/_mikefly/reel/Czw_2kHvu9K/,10410,26,0,26,7.366666,18:51:21,November,17,2023,2023-11-17,Friday,https://www.instagram.com/_mikefly/reels/,1,127000,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,C58oyGLusiN,https://www.instagram.com/_mikefly/reel/C58oyGLusiN/,148466,63,0,63,26.70009,11:07:56,April,19,2024,2024-04-19,Friday,https://www.instagram.com/_mikefly/reels/,2,754000,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,DDArv3MJGM_,https://www.instagram.com/_mikefly/reel/DDArv3MJGM_/,874,59,0,59,20.766666,16:37:34,November,30,2024,2024-11-30,Saturday,https://www.instagram.com/_mikefly/reels/,3,10600,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,DCsGrjaJf6z,https://www.instagram.com/_mikefly/reel/DCsGrjaJf6z/,880,61,0,61,30.1,16:43:10,November,22,2024,2024-11-22,Friday,https://www.instagram.com/_mikefly/reels/,4,16200,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,DBw8J5lpE-u,https://www.instagram.com/_mikefly/reel/DBw8J5lpE-u/,1350,62,0,62,39.4,18:16:54,October,30,2024,2024-10-30,Wednesday,https://www.instagram.com/_mikefly/reels/,5,12800,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,DBkJSQ4p3t7,https://www.instagram.com/_mikefly/reel/DBkJSQ4p3t7/,318,64,1,65,56.3,19:00:40,October,25,2024,2024-10-25,Friday,https://www.instagram.com/_mikefly/reels/,6,6338,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,DAmRXw2JsPf,https://www.instagram.com/_mikefly/reel/DAmRXw2JsPf/,1188,59,0,59,46.344172,18:22:11,October,1,2024,2024-10-01,Tuesday,https://www.instagram.com/_mikefly/reels/,7,13800,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,C9Kn__4O3Ht,https://www.instagram.com/_mikefly/reel/C9Kn__4O3Ht/,606,52,0,52,13.580816,11:02:42,July,8,2024,2024-07-08,Monday,https://www.instagram.com/_mikefly/reels/,8,15000,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,C6MzDxxJRs8,https://www.instagram.com/_mikefly/reel/C6MzDxxJRs8/,2663,60,0,60,29.509705,17:50:10,April,25,2024,2024-04-25,Thursday,https://www.instagram.com/_mikefly/reels/,9,36000,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,C5lp7LKOj_N,https://www.instagram.com/_mikefly/reel/C5lp7LKOj_N/,213049,51,0,51,16.466666,12:56:23,April,10,2024,2024-04-10,Wednesday,https://www.instagram.com/_mikefly/reels/,10,2300000,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,C4_mtqaJ9u6,https://www.instagram.com/_mikefly/reel/C4_mtqaJ9u6/,5103,66,0,66,28.162947,18:15:11,March,26,2024,2024-03-26,Tuesday,https://www.instagram.com/_mikefly/reels/,11,68900,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/_mikefly/reels/,C1lGRGQtOu_,https://www.instagram.com/_mikefly/reel/C1lGRGQtOu_/,906,39,4,43,21.802085,20:41:05,January,1,2024,2024-01-01,Monday,https://www.instagram.com/_mikefly/reels/,12,29900,https://www.instagram.com/_mikefly/reels/,23311
https://www.instagram.com/amandaclairephoto/reels/,DCM010HRs95,https://www.instagram.com/amandaclairephoto/reel/DCM010HRs95/,8106,68,0,68,13.399999,13:14:47,November,10,2024,2024-11-10,Sunday,https://www.instagram.com/amandaclairephoto/reels/,1,56100,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,DBsFmQ-R35V,https://www.instagram.com/amandaclairephoto/reel/DBsFmQ-R35V/,2649,67,0,67,52.73333333,21:02:12,October,28,2024,2024-10-28,Monday,https://www.instagram.com/amandaclairephoto/reels/,2,91700,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,DBCVnpDJ6SP,https://www.instagram.com/amandaclairephoto/reel/DBCVnpDJ6SP/,,72,0,72,53.16666667,15:55:20,October,12,2024,2024-10-12,Saturday,https://www.instagram.com/amandaclairephoto/reels/,3,86900,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,DA1WvVlJIay,https://www.instagram.com/amandaclairephoto/reel/DA1WvVlJIay/,,57,0,57,27.630293,14:53:23,October,7,2024,2024-10-07,Monday,https://www.instagram.com/amandaclairephoto/reels/,4,20200,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,DAMVOJOpL9k,https://www.instagram.com/amandaclairephoto/reel/DAMVOJOpL9k/,,68,0,68,21.715227,16:46:02,September,21,2024,2024-09-21,Saturday,https://www.instagram.com/amandaclairephoto/reels/,5,18900,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,C_TVoYYJa6j,https://www.instagram.com/amandaclairephoto/reel/C_TVoYYJa6j/,,56,1,57,19.133333,13:22:28,August,30,2024,2024-08-30,Friday,https://www.instagram.com/amandaclairephoto/reels/,6,36300,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,C_LQDyupI4K,https://www.instagram.com/amandaclairephoto/reel/C_LQDyupI4K/,,54,3,57,12.119364,9:55:28,August,27,2024,2024-08-27,Tuesday,https://www.instagram.com/amandaclairephoto/reels/,7,27000,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,C_JqV90pkOa,https://www.instagram.com/amandaclairephoto/reel/C_JqV90pkOa/,,51,1,52,16.670475,19:07:57,August,26,2024,2024-08-26,Monday,https://www.instagram.com/amandaclairephoto/reels/,8,23300,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,C-54q4yJDRR,https://www.instagram.com/amandaclairephoto/reel/C-54q4yJDRR/,4171,100,6,106,13.97696,16:38:36,August,20,2024,2024-08-20,Tuesday,https://www.instagram.com/amandaclairephoto/reels/,9,17900,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,C-bG0a_pLdV,https://www.instagram.com/amandaclairephoto/reel/C-bG0a_pLdV/,,69,1,70,31.80848,17:11:33,August,8,2024,2024-08-08,Thursday,https://www.instagram.com/amandaclairephoto/reels/,10,54200,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/amandaclairephoto/reels/,C-WWB2apB-p,https://www.instagram.com/amandaclairephoto/reel/C-WWB2apB-p/,,37,0,37,12.792742,20:48:48,August,6,2024,2024-08-06,Tuesday,https://www.instagram.com/amandaclairephoto/reels/,11,120000,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/martinmherlihy/reels/,DARFtMoJajb,https://www.instagram.com/martinmherlihy/reel/DARFtMoJajb/,38345,66,1,67,52.63333333,12:58:01,September,23,2024,2024-09-23,Monday,https://www.instagram.com/amandaclairephoto/reels/,12,21000,https://www.instagram.com/amandaclairephoto/reels/,73613
https://www.instagram.com/martinmherlihy/reels/,C_QT96jpykl,https://www.instagram.com/martinmherlihy/reel/C_QT96jpykl/,320914,76,5,81,71.49136,9:11:31,August,29,2024,2024-08-29,Thursday,https://www.instagram.com/martinmherlihy/reels/,1,921000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C95Dkp7J30K,https://www.instagram.com/martinmherlihy/reel/C95Dkp7J30K/,17178,68,3,71,59.89322656,11:51:13,July,26,2024,2024-07-26,Friday,https://www.instagram.com/martinmherlihy/reels/,2,11900000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C9P7N9npJMW,https://www.instagram.com/martinmherlihy/reel/C9P7N9npJMW/,36543,63,0,63,55.12170504,12:28:03,July,10,2024,2024-07-10,Wednesday,https://www.instagram.com/martinmherlihy/reels/,3,371000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C4qPQdcNTzg,https://www.instagram.com/martinmherlihy/reel/C4qPQdcNTzg/,30509,66,0,66,89.55613947,11:08:04,March,18,2024,2024-03-18,Monday,https://www.instagram.com/martinmherlihy/reels/,4,932000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C4bAh4Muwpz,https://www.instagram.com/martinmherlihy/reel/C4bAh4Muwpz/,59131,71,1,72,87.08700367,13:09:51,March,12,2024,2024-03-12,Tuesday,https://www.instagram.com/martinmherlihy/reels/,5,983000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C323Eo-Lzg0,https://www.instagram.com/martinmherlihy/reel/C323Eo-Lzg0/,10334,72,4,76,69.146167,15:44:41,February,28,2024,2024-02-28,Wednesday,https://www.instagram.com/martinmherlihy/reels/,6,2400000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C3S5-fqO3MN,https://www.instagram.com/martinmherlihy/reel/C3S5-fqO3MN/,106051,71,4,75,85.85243577,12:08:28,February,13,2024,2024-02-13,Tuesday,https://www.instagram.com/martinmherlihy/reels/,7,463000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C2IPATTO02n,https://www.instagram.com/martinmherlihy/reel/C2IPATTO02n/,19279,77,0,77,86.82007007,12:10:02,January,15,2024,2024-01-15,Monday,https://www.instagram.com/martinmherlihy/reels/,8,4600000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C196YtgutFI,https://www.instagram.com/martinmherlihy/reel/C196YtgutFI/,5753,66,2,68,31.73164831,11:58:21,January,11,2024,2024-01-11,Thursday,https://www.instagram.com/martinmherlihy/reels/,9,577000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C12NDRtO5ul,https://www.instagram.com/martinmherlihy/reel/C12NDRtO5ul/,30670,72,0,72,85.18510177,12:04:31,January,8,2024,2024-01-08,Monday,https://www.instagram.com/martinmherlihy/reels/,10,260000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/martinmherlihy/reels/,C1AIp0POMSX,https://www.instagram.com/martinmherlihy/reel/C1AIp0POMSX/,527170,68,0,68,90.02327327,12:08:49,December,18,2023,2023-12-18,Monday,https://www.instagram.com/martinmherlihy/reels/,11,893000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/navesgabs/reels/,C8IhI6rp1-2,https://www.instagram.com/navesgabs/reel/C8IhI6rp1-2/,268529,73,119,192,13.199999,18:53:37,June,12,2024,2024-06-12,Wednesday,https://www.instagram.com/martinmherlihy/reels/,12,15800000,https://www.instagram.com/martinmherlihy/reels/,61104
https://www.instagram.com/navesgabs/reels/,DDCsWNtJB_r,https://www.instagram.com/navesgabs/reel/DDCsWNtJB_r/,98325,71,10,81,15.299999,11:16:01,December,1,2024,2024-12-01,Sunday,https://www.instagram.com/navesgabs/reels/,1,5600000,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DC7yxrXpKaE,https://www.instagram.com/navesgabs/reel/DC7yxrXpKaE/,1377,62,14,76,14.999999,18:57:06,November,28,2024,2024-11-28,Thursday,https://www.instagram.com/navesgabs/reels/,2,633000,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DC5NwgqJuim,https://www.instagram.com/navesgabs/reel/DC5NwgqJuim/,3818,54,10,64,36.76666667,18:54:58,November,27,2024,2024-11-27,Wednesday,https://www.instagram.com/navesgabs/reels/,3,11000,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DC2lpusJkC3,https://www.instagram.com/navesgabs/reel/DC2lpusJkC3/,1717,52,3,55,14.999999,18:26:52,November,26,2024,2024-11-26,Tuesday,https://www.instagram.com/navesgabs/reels/,4,24300,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DCzHzQTJyxc,https://www.instagram.com/navesgabs/reel/DCzHzQTJyxc/,5273,63,1,64,83.7,10:22:49,November,25,2024,2024-11-25,Monday,https://www.instagram.com/navesgabs/reels/,5,13500,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DCxfj3XJZOP,https://www.instagram.com/navesgabs/reel/DCxfj3XJZOP/,2722,68,1,69,20.433333,18:57:04,November,24,2024,2024-11-24,Sunday,https://www.instagram.com/navesgabs/reels/,6,71600,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DCuAgKHpCO_,https://www.instagram.com/navesgabs/reel/DCuAgKHpCO_/,9394,70,12,82,89.997664,10:31:56,November,23,2024,2024-11-23,Saturday,https://www.instagram.com/navesgabs/reels/,7,17700,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DCsVLzZphYS,https://www.instagram.com/navesgabs/reel/DCsVLzZphYS/,19121,60,21,81,17.333333,18:50:37,November,22,2024,2024-11-22,Friday,https://www.instagram.com/navesgabs/reels/,8,144000,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DCpvWDIpvXV,https://www.instagram.com/navesgabs/reel/DCpvWDIpvXV/,13191,67,5,72,18.066666,18:40:47,November,21,2024,2024-11-21,Thursday,https://www.instagram.com/navesgabs/reels/,9,154000,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DCnAxTLJY40,https://www.instagram.com/navesgabs/reel/DCnAxTLJY40/,768,72,9,81,84.5,17:15:09,November,20,2024,2024-11-20,Wednesday,https://www.instagram.com/navesgabs/reels/,10,70300,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/navesgabs/reels/,DCmhe6wppdH,https://www.instagram.com/navesgabs/reel/DCmhe6wppdH/,3242,66,0,66,5.499999,12:41:43,November,20,2024,2024-11-20,Wednesday,https://www.instagram.com/navesgabs/reels/,11,8949,https://www.instagram.com/navesgabs/reels/,98064
https://www.instagram.com/peterbui/reels/,C1EO3GKrMG9,https://www.instagram.com/peterbui/reel/C1EO3GKrMG9/,969126,70,0,70,26.81619,2:16:59,December,20,2023,2023-12-20,Wednesday,https://www.instagram.com/peterbui/reels/,1,10500000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,CaxpJHAl4c1,https://www.instagram.com/peterbui/reel/CaxpJHAl4c1/,1346917,61,5,66,26.33333333,15:27:54,March,6,2022,2022-03-06,Sunday,https://www.instagram.com/peterbui/reels/,2,12400000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,C3B66XCOs8I,https://www.instagram.com/peterbui/reel/C3B66XCOs8I/,6034040,67,1,68,32.854783,21:46:54,February,6,2024,2024-02-06,Tuesday,https://www.instagram.com/peterbui/reels/,3,90500000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,DA7AH7zudUr,https://www.instagram.com/peterbui/reel/DA7AH7zudUr/,4342,67,0,67,58.72539206,19:42:19,October,9,2024,2024-10-09,Wednesday,https://www.instagram.com/peterbui/reels/,4,605000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,DACQsY4uX0H,https://www.instagram.com/peterbui/reel/DACQsY4uX0H/,1603,65,6,71,12.467663,18:41:13,September,17,2024,2024-09-17,Tuesday,https://www.instagram.com/peterbui/reels/,5,146000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,C93o_Y4ONqC,https://www.instagram.com/peterbui/reel/C93o_Y4ONqC/,7783,67,3,70,12.769522,22:53:24,July,25,2024,2024-07-25,Thursday,https://www.instagram.com/peterbui/reels/,6,315000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,C90d4qWyL2n,https://www.instagram.com/peterbui/reel/C90d4qWyL2n/,440789,84,32,116,6.866666,17:08:40,July,24,2024,2024-07-24,Wednesday,https://www.instagram.com/peterbui/reels/,7,6000000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,C9bVaErOpwI,https://www.instagram.com/peterbui/reel/C9bVaErOpwI/,1812,67,3,70,6.869973,22:52:35,July,14,2024,2024-07-14,Sunday,https://www.instagram.com/peterbui/reels/,8,224000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,C9VzD2bvfqc,https://www.instagram.com/peterbui/reel/C9VzD2bvfqc/,21,78,1,79,35.7,19:16:40,July,12,2024,2024-07-12,Friday,https://www.instagram.com/peterbui/reels/,9,58500,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,C7xzfmANnoj,https://www.instagram.com/peterbui/reel/C7xzfmANnoj/,11,75,2,77,16.898209,23:14:35,June,3,2024,2024-06-03,Monday,https://www.instagram.com/peterbui/reels/,10,451000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,C7VpRl2O-Mx,https://www.instagram.com/peterbui/reel/C7VpRl2O-Mx/,34,71,0,71,5.133333,0:46:04,May,24,2024,2024-05-24,Friday,https://www.instagram.com/peterbui/reels/,11,328000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/peterbui/reels/,C7R74EsuwpA,https://www.instagram.com/peterbui/reel/C7R74EsuwpA/,3,63,0,63,7.599999,14:11:47,May,22,2024,2024-05-22,Wednesday,https://www.instagram.com/peterbui/reels/,12,265000,https://www.instagram.com/peterbui/reels/,78252
https://www.instagram.com/foodwithmichel/reels/,DC-Los0zH7p,https://www.instagram.com/foodwithmichel/reel/DC-Los0zH7p/,427,64,10,74,49.16666667,17:13:25,November,29,2024,2024-11-29,Friday,https://www.instagram.com/foodwithmichel/reels/,1,14200,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DCzoXcoT2dQ,https://www.instagram.com/foodwithmichel/reel/DCzoXcoT2dQ/,7386,62,15,77,39.53333333,14:52:06,November,25,2024,2024-11-25,Monday,https://www.instagram.com/foodwithmichel/reels/,2,275000,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DCj5LGbBPWz,https://www.instagram.com/foodwithmichel/reel/DCj5LGbBPWz/,1006,63,7,70,47.48,12:14:22,November,19,2024,2024-11-19,Tuesday,https://www.instagram.com/foodwithmichel/reels/,3,44500,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DCUmBfFhk2a,https://www.instagram.com/foodwithmichel/reel/DCUmBfFhk2a/,390,62,8,70,46.9,13:37:14,November,13,2024,2024-11-13,Wednesday,https://www.instagram.com/foodwithmichel/reels/,4,17900,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DCPUklYSEpZ,https://www.instagram.com/foodwithmichel/reel/DCPUklYSEpZ/,986,68,11,79,45.601133,12:26:22,November,11,2024,2024-11-11,Monday,https://www.instagram.com/foodwithmichel/reels/,5,46700,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DCFFJEby_3M,https://www.instagram.com/foodwithmichel/reel/DCFFJEby_3M/,357,69,1,70,41.560861,13:00:50,November,7,2024,2024-11-07,Thursday,https://www.instagram.com/foodwithmichel/reels/,6,14400,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DB9QzyoPSUn,https://www.instagram.com/foodwithmichel/reel/DB9QzyoPSUn/,447,66,15,81,51.36666667,12:08:27,November,4,2024,2024-11-04,Monday,https://www.instagram.com/foodwithmichel/reels/,7,18600,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DBzATtjvfHG,https://www.instagram.com/foodwithmichel/reel/DBzATtjvfHG/,480,68,19,87,42.44,13:33:11,October,31,2024,2024-10-31,Thursday,https://www.instagram.com/foodwithmichel/reels/,8,16400,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DBt4Rz9y7LV,https://www.instagram.com/foodwithmichel/reel/DBt4Rz9y7LV/,371,69,0,69,52.86666667,13:46:25,October,29,2024,2024-10-29,Tuesday,https://www.instagram.com/foodwithmichel/reels/,9,13400,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DBrMingPPTO,https://www.instagram.com/foodwithmichel/reel/DBrMingPPTO/,528,68,12,80,45.36666667,12:49:19,October,28,2024,2024-10-28,Monday,https://www.instagram.com/foodwithmichel/reels/,10,16700,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DBjivrXSxs_,https://www.instagram.com/foodwithmichel/reel/DBjivrXSxs_/,993,69,0,69,42.443219,13:24:31,October,25,2024,2024-10-25,Friday,https://www.instagram.com/foodwithmichel/reels/,11,46000,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/foodwithmichel/reels/,DBg6mryPDR1,https://www.instagram.com/foodwithmichel/reel/DBg6mryPDR1/,435,70,14,84,50.28,12:54:29,October,24,2024,2024-10-24,Thursday,https://www.instagram.com/foodwithmichel/reels/,12,15000,https://www.instagram.com/foodwithmichel/reels/,350561
https://www.instagram.com/jasminericegirl/reels/,C00H6qhprgL,https://www.instagram.com/jasminericegirl/reel/C00H6qhprgL/,3174,68,0,68,45.92619,20:14:04,December,13,2023,2023-12-13,Wednesday,https://www.instagram.com/jasminericegirl/reels/,1,61900,https://www.instagram.com/jasminericegirl/reels/,103648
https://www.instagram.com/jasminericegirl/reels/,C0ctsREv8BT,https://www.instagram.com/jasminericegirl/reel/C0ctsREv8BT/,4310,69,0,69,98.93659789,17:58:14,December,4,2023,2023-12-04,Monday,https://www.instagram.com/jasminericegirl/reels/,2,95900,https://www.instagram.com/jasminericegirl/reels/,103648
https://www.instagram.com/jasminericegirl/reels/,CbThncjpGDj,https://www.instagram.com/jasminericegirl/reel/CbThncjpGDj/,3,69,1,70,43.36666667,20:21:52,March,19,2022,2022-03-19,Saturday,https://www.instagram.com/jasminericegirl/reels/,3,62900,https://www.instagram.com/jasminericegirl/reels/,103648
https://www.instagram.com/jasminericegirl/reels/,B-AtiVkgU0T,https://www.instagram.com/jasminericegirl/reel/B-AtiVkgU0T/,2,68,3,71,332.55619,18:00:20,March,21,2020,2020-03-21,Saturday,https://www.instagram.com/jasminericegirl/reels/,4,49900,https://www.instagram.com/jasminericegirl/reels/,103648
